transaction_id;date;produit;quantite;prix_unitaire;client_id;ville;region;canal_vente;mode_paiement;statut;montant_total
TXN002995;07/09/2023 12:00;Soja;50;2067;CLI0264;Tône;Savanes;Vente directe;Mobile Money;Livrée;103350
TXN002996;07/09/2023 14:00;Soja;39;2092;CLI0467;Dapaong;Savanes;Grossiste;Espèces;Annulée;81588
TXN002997;07/09/2023 16:00;Riz;37;396;CLI0361;Kara;Kara;Vente directe;Chèque;Livrée;14652
TXN002998;07/09/2023 18:00;Igname;63;1983;CLI0393;Niamtougou;Kara;Vente directe;Mobile Money;Livrée;124929
TXN002999;07/09/2023 20:00;Soja;61;425;CLI0179;Dapaong;Savanes;Vente directe;Espèces;Livrée;25925
TXN003000;07/09/2023 22:00;Haricot;85;1761;CLI0395_DUP;Niamtougou;Kara;Coopérative;Espèces;En cours;149685
TXN003001;08/09/2023 00:00;Maïs;92;934;CLI0499;Bassar;Centrale;Vente directe;Espèces;Livrée;85928
TXN003002;08/09/2023 02:00;Riz;38;1562;CLI0292;Cinkassé;Savanes;Marché local;Chèque;Livrée;59356
TXN003003;08/09/2023 04:00;Soja;33;1779;CLI0099;Cinkassé;Savanes;Grossiste;Chèque;Livrée;58707
TXN003004;08/09/2023 06:00;Riz;75;1819;CLI0181;Kara;Kara;Coopérative;Espèces;Livrée;136425
TXN003005;08/09/2023 08:00;Riz;45;2242;CLI0403;Tône;Savanes;Coopérative;Chèque;Annulée;100890
TXN003006;08/09/2023 10:00;Sorgho;44;419;CLI0374;Lomé;Maritime;Grossiste;Espèces;Livrée;18436
TXN003007;08/09/2023 12:00;Igname;1;1427;CLI0253;Atakpamé;Plateaux;Vente directe;Chèque;Livrée;1427
TXN003008;08/09/2023 14:00;Manioc;53;1928;CLI0122;Aného;Maritime;Vente directe;Crédit;Annulée;102184
TXN003009;08/09/2023 16:00;Igname;47;401;CLI0442;Tône;Savanes;Export;Espèces;Livrée;18847
TXN003010;08/09/2023 18:00;Riz;33;2089;CLI0245;Aného;Maritime;Vente directe;Espèces;Livrée;68937
TXN003011;08/09/2023 20:00;Igname;67;2279;CLI0491;Tchamba;Centrale;Marché local;Virement;Livrée;152693
TXN003012;08/09/2023 22:00;Arachide;90;1913;CLI0046;Sokodé;Centrale;Vente directe;Virement;Retardée;172170
TXN003013;09/09/2023 00:00;Haricot;15;952;CLI0452;Dapaong;Savanes;Grossiste;Mobile Money;Livrée;14280
TXN003014;09/09/2023 02:00;Haricot;14;1216;CLI0296;Dapaong;Savanes;Vente directe;Crédit;Livrée;17024
TXN003015;09/09/2023 04:00;Riz;23;314;CLI0141;Niamtougou;Kara;Grossiste;Crédit;Livrée;7222
TXN003016;09/09/2023 06:00;Arachide;54;1445;CLI0491_DUP;Tchamba;Centrale;Coopérative;Mobile Money;Livrée;78030
TXN003017;09/09/2023 08:00;Haricot;8;2429;CLI0066;Tône;Savanes;Export;Virement;Annulée;19432
TXN003018;09/09/2023 10:00;Sorgho;54;668;CLI0483;Kara;Kara;Coopérative;Mobile Money;Livrée;36072
TXN003019;09/09/2023 12:00;Soja;36;625;CLI0309;Tône;Savanes;Grossiste;Virement;Livrée;22500
TXN003020;09/09/2023 14:00;Riz;84;1775;CLI0460;Kara;Kara;Export;Espèces;Retardée;149100
TXN003021;09/09/2023 16:00;Sorgho;52;2065;CLI0398;Sokodé;Centrale;Coopérative;Mobile Money;En cours;107380
TXN003022;09/09/2023 18:00;Igname;6;1033;CLI0469;Atakpamé;Plateaux;Vente directe;Chèque;Retardée;6198
TXN003023;09/09/2023 20:00;Maïs;97;2228;CLI0392;Atakpamé;Plateaux;Vente directe;Virement;En cours;216116
TXN003024;09/09/2023 22:00;Igname;28;210;CLI0097;Bassar;Centrale;Export;Espèces;En cours;5880
TXN003025;10/09/2023 00:00;Sorgho;50;1608;CLI0190;Sokodé;Centrale;Coopérative;Chèque;Livrée;80400
TXN003026;10/09/2023 02:00;Manioc;38;2289;CLI0195;Sokodé;Centrale;Marché local;Chèque;Livrée;86982
TXN003027;10/09/2023 04:00;Manioc;30;1925;CLI0334;Atakpamé;Plateaux;Marché local;Crédit;Livrée;57750
TXN003028;10/09/2023 06:00;Soja;81;2370;CLI0083;Sokodé;Centrale;Marché local;Virement;Livrée;191970
TXN003029;10/09/2023 08:00;Igname;73;2499;CLI0251;Tône;Savanes;Coopérative;Espèces;Livrée;182427
TXN003030;10/09/2023 10:00;Arachide;92;1172;CLI0070;Dapaong;Savanes;Coopérative;Virement;En cours;107824
TXN003031;10/09/2023 12:00;Soja;54;803;CLI0292;Tchamba;Centrale;Coopérative;Espèces;Retardée;43362
TXN003032;10/09/2023 14:00;Haricot;71;412;CLI0340;Bassar;Centrale;Grossiste;Virement;Livrée;29252
TXN003033;10/09/2023 16:00;Arachide;46;739;CLI0385;Kpalimé;Plateaux;Marché local;Chèque;Annulée;33994
TXN003034;10/09/2023 18:00;Arachide;28;905;CLI0458;Tône;Savanes;Marché local;Crédit;Livrée;25340
TXN003035;10/09/2023 20:00;Arachide;17;1958;CLI0141;Tchamba;Centrale;Marché local;Mobile Money;En cours;33286
TXN003036;10/09/2023 22:00;Arachide;48;1884;CLI0140;Atakpamé;Plateaux;Grossiste;Virement;Annulée;90432
TXN003037;11/09/2023 00:00;Manioc;44;1358;CLI0075;Atakpamé;Plateaux;Grossiste;Chèque;En cours;59752
TXN003038;11/09/2023 02:00;Igname;60;697;CLI0100;Tchamba;Centrale;Coopérative;Mobile Money;Livrée;41820
TXN003039;11/09/2023 04:00;Haricot;60;981;CLI0175;Tchamba;Centrale;Marché local;Mobile Money;Annulée;58860
TXN003040;11/09/2023 06:00;Manioc;5;2109;CLI0323;Sokodé;Centrale;Marché local;Mobile Money;Retardée;10545
TXN003041;11/09/2023 08:00;Riz;69;325;CLI0477;Lomé;Maritime;Vente directe;Chèque;En cours;22425
TXN003042;11/09/2023 10:00;Haricot;78;1726;CLI0010;Cinkassé;Savanes;Vente directe;Espèces;Livrée;134628
TXN003043;11/09/2023 12:00;Manioc;70;1040;CLI0046;Lomé;Maritime;Vente directe;Mobile Money;En cours;72800
TXN003044;11/09/2023 14:00;Soja;7;1182;CLI0389_DUP;Niamtougou;Kara;Grossiste;Crédit;Livrée;8274
TXN003045;11/09/2023 16:00;Manioc;53;1541;CLI0313;Bassar;Centrale;Coopérative;Espèces;Livrée;81673
TXN003046;11/09/2023 18:00;Haricot;17;211;CLI0238;Dapaong;Savanes;Export;Chèque;Livrée;3587
TXN003047;11/09/2023 20:00;Haricot;59;1700;CLI0031;Bassar;Centrale;Marché local;Mobile Money;Livrée;100300
TXN003048;11/09/2023 22:00;Soja;9;1517;CLI0451_DUP;Tchamba;Centrale;Vente directe;Chèque;Livrée;13653
TXN003049;12/09/2023 00:00;Maïs;95;1663;CLI0130;Cinkassé;Savanes;Marché local;Chèque;Livrée;157985
TXN003050;12/09/2023 02:00;Igname;22;2030;CLI0385;Niamtougou;Kara;Marché local;Mobile Money;Annulée;44660
TXN003051;12/09/2023 04:00;Haricot;45;715;CLI0025;Aného;Maritime;Marché local;Chèque;Livrée;32175
TXN003052;12/09/2023 06:00;Manioc;73;1903;CLI0261;Kara;Kara;Coopérative;Crédit;En cours;138919
TXN003053;12/09/2023 08:00;Soja;59;1347;CLI0398;Niamtougou;Kara;Marché local;Crédit;Livrée;79473
TXN003054;12/09/2023 10:00;Arachide;80;1748;CLI0330;Dapaong;Savanes;Coopérative;Virement;Livrée;139840
TXN003055;12/09/2023 12:00;Igname;98;2286;CLI0149;Tchamba;Centrale;Export;Mobile Money;Livrée;224028
TXN003056;12/09/2023 14:00;Haricot;13;1178;CLI0409;Cinkassé;Savanes;Export;Mobile Money;Retardée;15314
TXN003057;12/09/2023 16:00;Igname;83;2206;CLI0119;Kara;Kara;Grossiste;Mobile Money;Livrée;183098
TXN003058;12/09/2023 18:00;Igname;12;2046;CLI0434;Lomé;Maritime;Marché local;Virement;Livrée;24552
TXN003059;12/09/2023 20:00;Sorgho;36;423;CLI0228;Niamtougou;Kara;Vente directe;Crédit;En cours;15228
TXN003060;12/09/2023 22:00;Igname;10;2339;CLI0240;Dapaong;Savanes;Grossiste;Crédit;Livrée;23390
TXN003061;13/09/2023 00:00;Arachide;16;479;CLI0232;Sokodé;Centrale;Grossiste;Mobile Money;Livrée;7664
TXN003062;13/09/2023 02:00;Riz;92;1393;CLI0290;Kara;Kara;Export;Chèque;Livrée;128156
TXN003063;13/09/2023 04:00;Igname;19;2019;CLI0154;Tchamba;Centrale;Vente directe;Espèces;En cours;38361
TXN003064;13/09/2023 06:00;Haricot;6;1957;CLI0159;Kpalimé;Plateaux;Marché local;Espèces;En cours;11742
TXN003065;13/09/2023 08:00;Soja;4;2245;CLI0476;Atakpamé;Plateaux;Marché local;Mobile Money;Livrée;8980
TXN003066;13/09/2023 10:00;Arachide;30;447;CLI0013;Kara;Kara;Export;Mobile Money;Livrée;13410
TXN003067;13/09/2023 12:00;Manioc;95;1584;CLI0378_DUP;Sokodé;Centrale;Coopérative;Crédit;Livrée;150480
TXN003068;13/09/2023 14:00;Manioc;46;1572;CLI0218;Tône;Savanes;Export;Crédit;Annulée;72312
TXN003069;13/09/2023 16:00;Haricot;27;2325;CLI0222;Cinkassé;Savanes;Vente directe;Chèque;Livrée;62775
TXN003070;13/09/2023 18:00;Maïs;45;244;CLI0288;Sokodé;Centrale;Coopérative;Crédit;Livrée;10980
TXN003071;13/09/2023 20:00;Sorgho;85;2285;CLI0357_DUP;Tchamba;Centrale;Vente directe;Espèces;En cours;194225
TXN003072;13/09/2023 22:00;Haricot;37;615;CLI0487;Niamtougou;Kara;Marché local;Espèces;Livrée;22755
TXN003073;14/09/2023 00:00;Soja;9;2492;CLI0324;Niamtougou;Kara;Coopérative;Crédit;Livrée;22428
TXN003074;14/09/2023 02:00;Arachide;61;1475;CLI0176;Dapaong;Savanes;Vente directe;Espèces;En cours;89975
TXN003075;14/09/2023 04:00;Sorgho;35;1284;CLI0041;Tchamba;Centrale;Marché local;Espèces;En cours;44940
TXN003076;14/09/2023 06:00;Maïs;47;1342;CLI0325;Cinkassé;Savanes;Vente directe;Espèces;En cours;63074
TXN003077;14/09/2023 08:00;Haricot;21;286;CLI0267;Cinkassé;Savanes;Coopérative;Espèces;Annulée;6006
TXN003078;14/09/2023 10:00;Riz;17;2327;CLI0393;Atakpamé;Plateaux;Marché local;Virement;Livrée;39559
TXN003079;14/09/2023 12:00;Sorgho;55;427;CLI0113;Dapaong;Savanes;Vente directe;Mobile Money;Livrée;23485
TXN003080;14/09/2023 14:00;Maïs;88;2038;CLI0284;Tchamba;Centrale;Grossiste;Chèque;Retardée;179344
TXN003081;14/09/2023 16:00;Haricot;95;822;CLI0203;Cinkassé;Savanes;Coopérative;Virement;Livrée;78090
TXN003082;14/09/2023 18:00;Igname;6;1806;CLI0144;Kpalimé;Plateaux;Coopérative;Chèque;Livrée;10836
TXN003083;14/09/2023 20:00;Haricot;35;684;CLI0243;Kara;Kara;Coopérative;Virement;Annulée;23940
TXN003084;14/09/2023 22:00;Soja;50;224;CLI0035;Tône;Savanes;Marché local;Virement;Livrée;11200
TXN003085;15/09/2023 00:00;Haricot;37;2014;CLI0053;Bassar;Centrale;Coopérative;Chèque;Livrée;74518
TXN003086;15/09/2023 02:00;Riz;13;1425;CLI0375_DUP;Niamtougou;Kara;Vente directe;Mobile Money;Livrée;18525
TXN003087;15/09/2023 04:00;Haricot;25;1448;CLI0356;Aného;Maritime;Grossiste;Crédit;Livrée;36200
TXN003088;15/09/2023 06:00;Manioc;96;978;CLI0150;Tône;Savanes;Vente directe;Virement;Livrée;93888
TXN003089;15/09/2023 08:00;Maïs;1;1130;CLI0437;Kpalimé;Plateaux;Vente directe;Mobile Money;En cours;1130
TXN003090;15/09/2023 10:00;Igname;49;1802;CLI0450;Lomé;Maritime;Coopérative;Crédit;Livrée;88298
TXN003091;15/09/2023 12:00;Manioc;35;1782;CLI0077_DUP;Lomé;Maritime;Grossiste;Chèque;Livrée;62370
TXN003092;15/09/2023 14:00;Haricot;83;952;CLI0267;Kara;Kara;Grossiste;Virement;Livrée;79016
TXN003093;15/09/2023 16:00;Riz;53;1913;CLI0086;Kara;Kara;Grossiste;Crédit;Livrée;101389
TXN003094;15/09/2023 18:00;Maïs;52;1300;CLI0309;Tchamba;Centrale;Grossiste;Mobile Money;En cours;67600
TXN003095;15/09/2023 20:00;Maïs;54;625;CLI0265;Atakpamé;Plateaux;Export;Crédit;Livrée;33750
TXN003096;15/09/2023 22:00;Haricot;76;859;CLI0492;Bassar;Centrale;Grossiste;Chèque;Livrée;65284
TXN003097;16/09/2023 00:00;Riz;47;1717;CLI0017;Niamtougou;Kara;Coopérative;Crédit;Livrée;80699
TXN003098;16/09/2023 02:00;Soja;43;746;CLI0189;Tchamba;Centrale;Grossiste;Espèces;Livrée;32078
TXN003099;16/09/2023 04:00;Igname;20;1300;CLI0492_DUP;Niamtougou;Kara;Vente directe;Virement;Retardée;26000
TXN003100;16/09/2023 06:00;Maïs;33;2302;CLI0166;Atakpamé;Plateaux;Export;Mobile Money;En cours;75966
TXN003101;16/09/2023 08:00;Igname;93;1696;CLI0345;Cinkassé;Savanes;Vente directe;Mobile Money;Livrée;157728
TXN003102;16/09/2023 10:00;Riz;16;1662;CLI0219;Kpalimé;Plateaux;Coopérative;Virement;Livrée;26592
TXN003103;16/09/2023 12:00;Sorgho;78;1935;CLI0094;Bassar;Centrale;Coopérative;Virement;Livrée;150930
TXN003104;16/09/2023 14:00;Manioc;7;1971;CLI0158;Kpalimé;Plateaux;Grossiste;Espèces;En cours;13797
TXN003105;16/09/2023 16:00;Maïs;70;1543;CLI0034;Tchamba;Centrale;Coopérative;Espèces;Livrée;108010
TXN003106;16/09/2023 18:00;Sorgho;21;2467;CLI0416;Sokodé;Centrale;Export;Mobile Money;Livrée;51807
TXN003107;16/09/2023 20:00;Maïs;36;1594;CLI0395_DUP;Lomé;Maritime;Vente directe;Crédit;Livrée;57384
TXN003108;16/09/2023 22:00;Soja;86;1439;CLI0490;Tône;Savanes;Coopérative;Virement;Livrée;123754
TXN003109;17/09/2023 00:00;Haricot;54;248;CLI0357_DUP;Kpalimé;Plateaux;Coopérative;Espèces;Livrée;13392
TXN003110;17/09/2023 02:00;Riz;19;2020;CLI0233;Bassar;Centrale;Export;Espèces;Livrée;38380
TXN003111;17/09/2023 04:00;Maïs;25;2365;CLI0107;Bassar;Centrale;Marché local;Espèces;Livrée;59125
TXN003112;17/09/2023 06:00;Riz;67;2329;CLI0193;Sokodé;Centrale;Marché local;Crédit;En cours;156043
TXN003113;17/09/2023 08:00;Arachide;53;1946;CLI0468;Kara;Kara;Export;Mobile Money;Livrée;103138
TXN003114;17/09/2023 10:00;Maïs;98;695;CLI0492_DUP;Sokodé;Centrale;Coopérative;Mobile Money;Livrée;68110
TXN003115;17/09/2023 12:00;Soja;75;833;CLI0279;Dapaong;Savanes;Export;Espèces;Livrée;62475
TXN003116;17/09/2023 14:00;Soja;48;801;CLI0128;Tône;Savanes;Export;Crédit;Annulée;38448
TXN003117;17/09/2023 16:00;Haricot;42;375;CLI0341;Dapaong;Savanes;Marché local;Crédit;Livrée;15750
TXN003118;17/09/2023 18:00;Haricot;47;838;CLI0059;Aného;Maritime;Grossiste;Mobile Money;Livrée;39386
TXN003119;17/09/2023 20:00;Sorgho;91;496;CLI0182;Aného;Maritime;Coopérative;Virement;Livrée;45136
TXN003120;17/09/2023 22:00;Soja;42;1483;CLI0085_DUP;Tchamba;Centrale;Vente directe;Espèces;Livrée;62286
TXN003121;18/09/2023 00:00;Riz;2;2074;CLI0243;Niamtougou;Kara;Export;Crédit;Livrée;4148
TXN003122;18/09/2023 02:00;Arachide;6;674;CLI0228;Sokodé;Centrale;Marché local;Virement;Retardée;4044
TXN003123;18/09/2023 04:00;Igname;46;1846;CLI0031_DUP;Niamtougou;Kara;Grossiste;Chèque;Livrée;84916
TXN003124;18/09/2023 06:00;Soja;66;2158;CLI0145;Atakpamé;Plateaux;Coopérative;Espèces;Livrée;142428
TXN003125;18/09/2023 08:00;Maïs;81;1260;CLI0127;Lomé;Maritime;Export;Chèque;Livrée;102060
TXN003126;18/09/2023 10:00;Igname;40;1988;CLI0335;Tchamba;Centrale;Marché local;Mobile Money;Livrée;79520
TXN003127;18/09/2023 12:00;Igname;58;224;CLI0408;Atakpamé;Plateaux;Export;Mobile Money;Livrée;12992
TXN003128;18/09/2023 14:00;Soja;78;548;CLI0121;Tône;Savanes;Vente directe;Mobile Money;Livrée;42744
TXN003129;18/09/2023 16:00;Arachide;74;836;CLI0285;Aného;Maritime;Coopérative;Crédit;Livrée;61864
TXN003130;18/09/2023 18:00;Riz;33;426;CLI0242;Dapaong;Savanes;Coopérative;Crédit;Livrée;14058
TXN003131;18/09/2023 20:00;Maïs;62;1571;CLI0078;Kara;Kara;Coopérative;Virement;Livrée;97402
TXN003132;18/09/2023 22:00;Sorgho;12;237;CLI0450;Niamtougou;Kara;Coopérative;Chèque;Annulée;2844
TXN003133;19/09/2023 00:00;Sorgho;96;1606;CLI0470;Niamtougou;Kara;Marché local;Mobile Money;Annulée;154176
TXN003134;19/09/2023 02:00;Sorgho;49;2483;CLI0181;Cinkassé;Savanes;Vente directe;Mobile Money;Retardée;121667
TXN003135;19/09/2023 04:00;Haricot;88;1404;CLI0265;Lomé;Maritime;Export;Crédit;Livrée;123552
TXN003136;19/09/2023 06:00;Maïs;78;2361;CLI0295;Cinkassé;Savanes;Marché local;Crédit;Livrée;184158
TXN003137;19/09/2023 08:00;Igname;5;2379;CLI0247;Kara;Kara;Grossiste;Crédit;Livrée;11895
TXN003138;19/09/2023 10:00;Sorgho;51;547;CLI0424;Tône;Savanes;Coopérative;Espèces;Annulée;27897
TXN003139;19/09/2023 12:00;Haricot;69;1403;CLI0059;Sokodé;Centrale;Coopérative;Chèque;Livrée;96807
TXN003140;19/09/2023 14:00;Soja;32;1182;CLI0458;Bassar;Centrale;Export;Chèque;Livrée;37824
TXN003141;19/09/2023 16:00;Igname;49;931;CLI0011;Tchamba;Centrale;Coopérative;Espèces;Retardée;45619
TXN003142;19/09/2023 18:00;Maïs;97;1266;CLI0347;Cinkassé;Savanes;Coopérative;Mobile Money;En cours;122802
TXN003143;19/09/2023 20:00;Maïs;60;1703;CLI0005;Cinkassé;Savanes;Export;Virement;Livrée;102180
TXN003144;19/09/2023 22:00;Maïs;46;1341;CLI0370;Tchamba;Centrale;Vente directe;Virement;Livrée;61686
TXN003145;20/09/2023 00:00;Manioc;68;1794;CLI0458;Atakpamé;Plateaux;Marché local;Mobile Money;Livrée;121992
TXN003146;20/09/2023 02:00;Haricot;94;2308;CLI0245;Kpalimé;Plateaux;Vente directe;Virement;Livrée;216952
TXN003147;20/09/2023 04:00;Igname;41;2009;CLI0249;Dapaong;Savanes;Export;Crédit;Annulée;82369
TXN003148;20/09/2023 06:00;Riz;81;2435;CLI0435;Tchamba;Centrale;Coopérative;Chèque;Retardée;197235
TXN003149;20/09/2023 08:00;Manioc;67;652;CLI0420;Cinkassé;Savanes;Coopérative;Crédit;Livrée;43684
TXN003150;20/09/2023 10:00;Manioc;13;2434;CLI0105;Dapaong;Savanes;Vente directe;Virement;Livrée;31642
TXN003151;20/09/2023 12:00;Manioc;18;1963;CLI0242;Niamtougou;Kara;Grossiste;Virement;En cours;35334
TXN003152;20/09/2023 14:00;Riz;87;363;CLI0272;Kara;Kara;Marché local;Chèque;Livrée;31581
TXN003153;20/09/2023 16:00;Manioc;99;1647;CLI0317_DUP;Cinkassé;Savanes;Coopérative;Crédit;Livrée;163053
TXN003154;20/09/2023 18:00;Sorgho;97;301;CLI0044;Tône;Savanes;Export;Chèque;Annulée;29197
TXN003155;20/09/2023 20:00;Maïs;51;1652;CLI0026;Dapaong;Savanes;Vente directe;Virement;Livrée;84252
TXN003156;20/09/2023 22:00;Igname;36;890;CLI0181;Kpalimé;Plateaux;Marché local;Chèque;Retardée;32040
TXN003157;21/09/2023 00:00;Igname;81;1650;CLI0428;Aného;Maritime;Grossiste;Chèque;Livrée;133650
TXN003158;21/09/2023 02:00;Maïs;34;2166;CLI0268;Cinkassé;Savanes;Coopérative;Virement;Livrée;73644
TXN003159;21/09/2023 04:00;Haricot;12;735;CLI0151;Tône;Savanes;Vente directe;Chèque;Annulée;8820
TXN003160;21/09/2023 06:00;Soja;5;2225;CLI0095;Kpalimé;Plateaux;Coopérative;Crédit;Livrée;11125
TXN003161;21/09/2023 08:00;Arachide;48;1900;CLI0382;Lomé;Maritime;Vente directe;Virement;Livrée;91200
TXN003162;21/09/2023 10:00;Sorgho;91;1663;CLI0372_DUP;Tchamba;Centrale;Grossiste;Chèque;Livrée;151333
TXN003163;21/09/2023 12:00;Riz;40;1829;CLI0428;Dapaong;Savanes;Export;Mobile Money;Annulée;73160
TXN003164;21/09/2023 14:00;Arachide;13;2078;CLI0425;Dapaong;Savanes;Export;Crédit;Livrée;27014
TXN003165;21/09/2023 16:00;Maïs;26;323;CLI0199;Kara;Kara;Marché local;Crédit;Livrée;8398
TXN003166;21/09/2023 18:00;Manioc;14;448;CLI0008;Tchamba;Centrale;Coopérative;Crédit;Livrée;6272
TXN003167;21/09/2023 20:00;Igname;96;2171;CLI0327;Dapaong;Savanes;Coopérative;Espèces;Livrée;208416
TXN003168;21/09/2023 22:00;Haricot;11;1494;CLI0021;Kara;Kara;Coopérative;Virement;Livrée;16434
TXN003169;22/09/2023 00:00;Haricot;38;1652;CLI0255;Dapaong;Savanes;Export;Espèces;Annulée;62776
TXN003170;22/09/2023 02:00;Soja;80;1793;CLI0433;Atakpamé;Plateaux;Marché local;Chèque;En cours;143440
TXN003171;22/09/2023 04:00;Soja;57;912;CLI0105_DUP;Sokodé;Centrale;Export;Virement;Livrée;51984
TXN003172;22/09/2023 06:00;Maïs;22;446;CLI0027;Dapaong;Savanes;Vente directe;Crédit;Retardée;9812
TXN003173;22/09/2023 08:00;Sorgho;16;680;CLI0409_DUP;Kara;Kara;Coopérative;Crédit;Livrée;10880
TXN003174;22/09/2023 10:00;Haricot;77;2345;CLI0500;Tchamba;Centrale;Vente directe;Crédit;Livrée;180565
TXN003175;22/09/2023 12:00;Arachide;76;1648;CLI0233;Aného;Maritime;Grossiste;Crédit;En cours;125248
TXN003176;22/09/2023 14:00;Soja;82;1228;CLI0396;Bassar;Centrale;Vente directe;Chèque;Livrée;100696
TXN003177;22/09/2023 16:00;Igname;29;2213;CLI0307;Tône;Savanes;Vente directe;Mobile Money;Livrée;64177
TXN003178;22/09/2023 18:00;Igname;82;658;CLI0451_DUP;Niamtougou;Kara;Vente directe;Virement;Livrée;53956
TXN003179;22/09/2023 20:00;Maïs;2;792;CLI0424;Tône;Savanes;Export;Mobile Money;Livrée;1584
TXN003180;22/09/2023 22:00;Sorgho;54;697;CLI0150;Lomé;Maritime;Vente directe;Virement;Livrée;37638
TXN003181;23/09/2023 00:00;Maïs;2;2334;CLI0392;Sokodé;Centrale;Coopérative;Crédit;Livrée;4668
TXN003182;23/09/2023 02:00;Maïs;3;1516;CLI0490;Bassar;Centrale;Marché local;Espèces;Livrée;4548
TXN003183;23/09/2023 04:00;Sorgho;93;396;CLI0047;Dapaong;Savanes;Grossiste;Chèque;Livrée;36828
TXN003184;23/09/2023 06:00;Sorgho;56;226;CLI0312;Tchamba;Centrale;Coopérative;Virement;Livrée;12656
TXN003185;23/09/2023 08:00;Sorgho;72;1917;CLI0139;Kpalimé;Plateaux;Marché local;Crédit;Annulée;138024
TXN003186;23/09/2023 10:00;Igname;11;2382;CLI0405;Atakpamé;Plateaux;Coopérative;Espèces;Livrée;26202
TXN003187;23/09/2023 12:00;Igname;76;1313;CLI0014;Tône;Savanes;Vente directe;Crédit;Livrée;99788
TXN003188;23/09/2023 14:00;Maïs;32;2453;CLI0317_DUP;Tône;Savanes;Grossiste;Chèque;Livrée;78496
TXN003189;23/09/2023 16:00;Soja;4;1638;CLI0185;Atakpamé;Plateaux;Coopérative;Espèces;Retardée;6552
TXN003190;23/09/2023 18:00;Riz;9;802;CLI0115;Lomé;Maritime;Grossiste;Virement;Livrée;7218
TXN003191;23/09/2023 20:00;Riz;88;1291;CLI0110;Dapaong;Savanes;Export;Virement;Livrée;113608
TXN003192;23/09/2023 22:00;Maïs;56;561;CLI0281;Tchamba;Centrale;Export;Virement;Livrée;31416
TXN003193;24/09/2023 00:00;Maïs;16;1483;CLI0086;Sokodé;Centrale;Vente directe;Virement;Livrée;23728
TXN003194;24/09/2023 02:00;Soja;81;1286;CLI0138;Kpalimé;Plateaux;Vente directe;Espèces;En cours;104166
TXN003195;24/09/2023 04:00;Sorgho;86;2215;CLI0466;Dapaong;Savanes;Export;Chèque;Livrée;190490
TXN003196;24/09/2023 06:00;Maïs;71;1171;CLI0077;Tône;Savanes;Coopérative;Espèces;En cours;83141
TXN003197;24/09/2023 08:00;Haricot;10;1915;CLI0137;Atakpamé;Plateaux;Marché local;Virement;Livrée;19150
TXN003198;24/09/2023 10:00;Igname;93;1846;CLI0097;Dapaong;Savanes;Marché local;Chèque;Livrée;171678
TXN003199;24/09/2023 12:00;Manioc;36;1926;CLI0009;Bassar;Centrale;Export;Mobile Money;Livrée;69336
TXN003200;24/09/2023 14:00;Sorgho;24;1107;CLI0083;Tchamba;Centrale;Marché local;Mobile Money;Livrée;26568
TXN003201;24/09/2023 16:00;Haricot;64;445;CLI0047;Sokodé;Centrale;Coopérative;Espèces;Livrée;28480
TXN003202;24/09/2023 18:00;Igname;56;546;CLI0195_DUP;Tchamba;Centrale;Marché local;Virement;Livrée;30576
TXN003203;24/09/2023 20:00;Maïs;78;2160;CLI0430;Bassar;Centrale;Marché local;Mobile Money;Annulée;168480
TXN003204;24/09/2023 22:00;Manioc;78;571;CLI0090;Cinkassé;Savanes;Export;Mobile Money;Livrée;44538
TXN003205;25/09/2023 00:00;Haricot;89;1008;CLI0407_DUP;Kara;Kara;Grossiste;Crédit;Livrée;89712
TXN003206;25/09/2023 02:00;Arachide;22;2370;CLI0414;Atakpamé;Plateaux;Grossiste;Crédit;Livrée;52140
TXN003207;25/09/2023 04:00;Soja;52;359;CLI0407_DUP;Atakpamé;Plateaux;Coopérative;Chèque;Livrée;18668
TXN003208;25/09/2023 06:00;Igname;50;1350;CLI0077;Cinkassé;Savanes;Grossiste;Chèque;Annulée;67500
TXN003209;25/09/2023 08:00;Manioc;47;1534;CLI0081;Cinkassé;Savanes;Vente directe;Virement;Annulée;72098
